[18:52:23(000)    DEBUG_LOGGER  error -                               ] ---------------------- Log Started ------------------------
[18:52:23(000)            repo  debug -                               ] Registered:  75 - ILICENSE_DISTRIBUTOR_TRUCKINFO::NAME() - LICENSE_DISTRIBUTOR_TRUCKINFO
[18:52:23(000)            repo  debug -                               ] Registered:  76 - ILICENSE_DISTRIBUTOR_DRIVERALERT::NAME() - LICENSE_DISTRIBUTOR_DRIVERALERT
[18:52:23(000)            repo  debug -                               ] Registered:  77 - ILICENSE_DISTRIBUTOR_FOURWHEELDRIVE::NAME() - LICENSE_DISTRIBUTOR_FOURWHEELDRIVE
[18:52:23(000)            repo  debug -                               ] Registered:  78 - ILICENSE_DISTRIBUTOR_CAR::NAME() - LICENSE_DISTRIBUTOR_CAR
[18:52:23(000)            repo  debug -                               ] Registered:  79 - ILICENSE_DISTRIBUTOR_SPEEDCAM::NAME() - LICENSE_DISTRIBUTOR_SPEEDCAM
[18:52:23(000)            repo  debug -                               ] Registered:  80 - ILICENSE_DISTRIBUTOR_VOICE::NAME() - LICENSE_DISTRIBUTOR_VOICE
[18:52:23(000)            repo  debug -                               ] Registered:  81 - ILICENSE_DISTRIBUTOR_LANG::NAME() - LICENSE_DISTRIBUTOR_LANG
[18:52:23(000)            repo  debug -                               ] Registered:  82 - ILICENSE_DISTRIBUTOR_GUI::NAME() - LICENSE_DISTRIBUTOR_GUI
[18:52:23(000)            repo  debug -                               ] Registered:  83 - ILICENSE_DISTRIBUTOR_STATICTMC::NAME() - LICENSE_DISTRIBUTOR_STATICTMC
[18:52:23(000)            repo  debug -                               ] Registered:  84 - ILICENSE_DISTRIBUTOR_OSIMAGE::NAME() - LICENSE_DISTRIBUTOR_OSIMAGE
[18:52:23(000)            repo  debug -                               ] Registered:  85 - ILICENSE_DISTRIBUTOR_GAME::NAME() - LICENSE_DISTRIBUTOR_GAME
[18:52:23(000)            repo  debug -                               ] Registered:  86 - ILICENSE_DISTRIBUTOR_SKIN::NAME() - LICENSE_DISTRIBUTOR_SKIN
[18:52:23(000)            repo  debug -                               ] Registered:  87 - ILICENSE_DISTRIBUTOR_DICTIONARY::NAME() - LICENSE_DISTRIBUTOR_DICTIONARY
[18:52:23(000)            repo  debug -                               ] Registered:  88 - ILICENSE_DISTRIBUTOR_NAVIGATION::NAME() - LICENSE_DISTRIBUTOR_NAVIGATION
[18:52:23(000)            repo  debug -                               ] Registered:  89 - ILICENSE_DISTRIBUTOR_ASR::NAME() - LICENSE_DISTRIBUTOR_ASR
[18:52:23(000)            repo  debug -                               ] Registered:  90 - ILICENSE_DISTRIBUTOR_SPEEDLIMIT_FC34::NAME() - LICENSE_DISTRIBUTOR_SPEEDLIMIT_FC34
[18:52:23(000)            repo  debug -                               ] Registered:  91 - ILICENSE_DISTRIBUTOR_JUNCTIONVIEW::NAME() - LICENSE_DISTRIBUTOR_JUNCTIONVIEW
[18:52:23(000)            repo  debug -                               ] Registered:  92 - ILICENSE_DISTRIBUTOR_JUNCTIONVIEWNG::NAME() - LICENSE_DISTRIBUTOR_JUNCTIONVIEWNG
[18:52:23(000)            repo  debug -                               ] Registered:  93 - ILICENSE_DISTRIBUTOR_ADDRESSPOINT::NAME() - LICENSE_DISTRIBUTOR_ADDRESSPOINT
[18:52:23(000)            repo  debug -                               ] Registered:  94 - ILICENSE_DISTRIBUTOR_SPEEDPROFILE::NAME() - LICENSE_DISTRIBUTOR_SPEEDPROFILE
[18:52:23(000)            repo  debug -                               ] Registered:  95 - ILICENSE_DISTRIBUTOR_EXTENDED_POSTCODE::NAME() - LICENSE_DISTRIBUTOR_EXTENDED_POSTCODE
[18:52:23(000)            repo  debug -                               ] Registered:  96 - ILICENSE_DISTRIBUTOR_CUSTSFEATURES::NAME() - LICENSE_DISTRIBUTOR_CUSTSFEATURES
[18:52:23(000)            repo  debug -                               ] Registered:  97 - ILICENSE_DISTRIBUTOR_TRAFFICLIGHT::NAME() - LICENSE_DISTRIBUTOR_TRAFFICLIGHT
[18:52:23(000)            repo  debug -                               ] Registered:  98 - ILICENSE_DISTRIBUTOR_EXT_USER_DATA::NAME() - LICENSE_DISTRIBUTOR_EXT_USER_DATA
[18:52:23(000)            repo  debug -                               ] Registered:  99 - ILICENSE_DISTRIBUTOR_SIGN_AS_REAL::NAME() - LICENSE_DISTRIBUTOR_SIGN_AS_REAL
[18:52:23(000)            repo  debug -                               ] Registered: 100 - ILICENSE_DISTRIBUTOR_NATURAL_GUIDANCE::NAME() - LICENSE_DISTRIBUTOR_NATURAL_GUIDANCE
[18:52:23(000)            repo  debug -                               ] Registered: 101 - ILICENSE_DISTRIBUTOR_CURVEALERT::NAME() - LICENSE_DISTRIBUTOR_CURVEALERT
[18:52:23(000)            repo  debug -                               ] Registered: 102 - ILICENSE_DISTRIBUTOR_ALERTPOINT::NAME() - LICENSE_DISTRIBUTOR_ALERTPOINT
[18:52:23(000)            repo  debug -                               ] Registered: 103 - IPACKAGE_MANAGER::NAME() - PACKAGE_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 104 - ICONTENT_PROVIDER_REPOSITORY::NAME() - CONTENT_PROVIDER_REPOSITORY
[18:52:23(000)            repo  debug -                               ] Registered: 105 - IRSA_HELPER::NAME() - RSA_HELPER
[18:52:23(000)            repo  debug -                               ] Registered: 106 - IPHONE_MANAGER::NAME() - SIMPLE_PHONE_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 107 - IPHONE_PROVIDER::NAME() - PHONE_PROVIDER_NNGHAL
[18:52:23(000)            repo  debug -                               ] Registered: 108 - IEXTERNAL_REGIONAL_CONFIG::NAME() - STD_EXTERNAL_REGIONAL_CONFIG
[18:52:23(000)            repo  debug -                               ] Registered: 109 - ITMC_CONFIGURATION::NAME() - TMC_CONFIGURATION
[18:52:23(000)            repo  debug -                               ] Registered: 110 - XHTML::STYLE_MANAGER::NAME() - STYLE_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 111 - INNGHAL::NAME() - NNGHAL
[18:52:23(000)            repo  debug -                               ] Registered: 112 - IBATTERY::NAME() - NULL_BATTERY
[18:52:23(000)            repo  debug -                               ] Registered: 113 - IPOWER_DRIVER::NAME() - NULL_POWER_DRIVER
[18:52:23(000)            repo  debug -                               ] Registered: 114 - IBACKLIGHT_DRIVER::NAME() - NULL_BACKLIGHT_DRIVER
[18:52:23(000)            repo  debug -                               ] Registered: 115 - ITTS_DEBUG_HELPER::NAME() - TTS_DEBUG_HELPER
[18:52:23(000)            repo  debug -                               ] Registered: 116 - ITTS_CONTROLLER_SERVER::NAME() - TTS_CONTROLLER_SERVER
[18:52:23(000)            repo  debug -                               ] Registered: 117 - ITTS_ENGINE_FACTORY::NAME() - TTS_ENGINE_FACTORY
[18:52:23(000)            repo  debug -                               ] Registered: 118 - ITTS_ENGINE::NAME() - TTS_PRERECORDED
[18:52:23(000)            repo  debug -                               ] Registered: 119 - IOS_TIME_SYNCHRONIZER::NAME() - EMPTY_OS_TIME_SYNCHRONIZER
[18:52:23(000)            repo  debug -                               ] Registered: 119 - IOS_TIME_SYNCHRONIZER::NAME() - WIN32_OS_TIME_SYNCHRONIZER
[18:52:23(000)            repo  debug -                               ] Registered: 120 - IGUI::NAME() - GUI_IMP
[18:52:23(000)            repo  debug -                               ] Registered: 121 - IDEBUG_WINDOW::NAME() - NODEBUG_WINDOW
[18:52:23(000)            repo  debug -                               ] Registered: 122 - IMAIN_THREAD_REACTOR::NAME() - MAIN_THREAD_REACTOR
[18:52:23(000)            repo  debug -                               ] Registered: 123 - IWINMAIN::NAME() - WINDOWS_MESSAGE_HANDLER
[18:52:23(000)            repo  debug -                               ] Registered: 124 - IGPS_FACTORY::NAME() - GPS_FACTORY
[18:52:23(000)            repo  debug -                               ] Registered: 125 - IREMOVABLE_DEVICE_MANAGER::NAME() - REMOVABLE_DEVICE_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 126 - ISDCARD_FACTORY::NAME() - SDCARD_FACTORY
[18:52:23(000)            repo  debug -                               ] Registered: 127 - SOUND_SYSTEM::IIGO_SOUND_GRAPH::NAME() - IGO_SOUND_GRAPH
[18:52:23(000)            repo  debug -                               ] Registered: 128 - IVOLUME_MANAGER::NAME() - VOLUME_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 129 - SOUND_SYSTEM::IWAVEOUT_DEVICE_CREATOR::NAME() - WAVEOUT_DEVICE_CREATOR_NULL
[18:52:23(000)            repo  debug -                               ] Registered: 129 - SOUND_SYSTEM::IWAVEOUT_DEVICE_CREATOR::NAME() - WAVEOUT_DEVICE_CREATOR_WIN32
[18:52:23(000)            repo  debug -                               ] Registered: 130 - IOSVOLUME_MANAGER::NAME() - STD_OSVOLUME_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 131 - ICSSPARSER::NAME() - CSSFACADE
[18:52:23(000)            repo  debug -                               ] Registered: 132 - IFFUI_MSGBOX_MANAGER::NAME() - FFUI_MSGBOX_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 133 - ICONTENTLIST_MANAGER::NAME() - CONTENTLIST_MANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 134 - IUSERLISTMODEL::NAME() - USERLISTMODEL
[18:52:23(000)            repo  debug -                               ] Registered: 135 - IVALIDATOR_FACTORY::NAME() - VALIDATOR_FACTORY
[18:52:23(000)            repo  debug -                               ] Registered: 136 - ISOFTKEYMANAGER::NAME() - SOFTKEYMANAGER
[18:52:23(000)            repo  debug -                               ] Registered: 137 - FFUI_ANIMATION::IDIRECTOR::NAME() - DIRECTOR
[18:52:23(000)            repo  debug -                               ] Registered: 138 - ISYNCTOOL_SKIN::NAME() - LG_SYNCTOOL_SKIN
[18:52:23(000)            repo  debug -                               ] Registered: 139 - ISECURE_TIMESTAMP_SAVER::NAME() - SIMPLE_FIRST_GPS_TIMESTAMP_SAVER
[18:52:23(000)            repo  debug -                               ] Registered: 140 - ISYNCTOOL_ENGINE::NAME() - SYNCTOOL_ENGINE
[18:52:23(000)            repo  debug -                               ] Registered: 141 - ISYNCTOOL_STATUS_REPORTER::NAME() - SYNCTOOL_STATUS_REPORTER_DUMMY
[18:52:23(000)            repo  debug -                               ] Registered: 142 - IAPPLICATION::NAME() - SYNCTOOL_APPLICATION
[18:52:23(000)            repo  debug -                               ] Registering Factory: ICACHE::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ICACHEOBJ_TICKET_PROVIDER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ISYSMODEL::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IMD5::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IEVENT_SERVER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IPERSISTENCYMANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IPRELOADMANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IANDROIDGO::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IRESTART_MODE_HANDLER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ITIME_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IDEBUG_FUNCTIONS::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ISYSCONFIG::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHIERARCHICAL_CONFIG_SERVER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IFILESYS::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IROOTDIR_FACTORY::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHTTP_CONNECTION_SERVER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHTTP_COOKIE_SERVER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHTTP_PROXY_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHTTP_SERVER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHTTP_COMMUNICATOR_FACTORY::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHTTP_COMMUNICATOR_FACTORY::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ISIMPLE_HTTP_CLIENT::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IFORMAT_STORE::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILOCALIZATION::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: INETWORK_QUOTA_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: INETWORK_CONNECTION_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ITHREAD_SERVER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IPROGRAM_DIRECTOR::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILATEINIT_HANDLER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IPERFORMANCE_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ISCHEDULE_CONTROLLER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: BITMAP_PROVIDER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IFFSPRITE_CACHE::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ISURFACE::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IBLOWFISHFACTORY::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: I_FONTMANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IPOWER_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IPOWERMGMT_PROVIDER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: FILE_RESOURCE_PROVIDER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IRESOURCE_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IICON_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ITZINFO::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ITIME_ZONE_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ICURRENT_TIME_ZONE::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ITHEME_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IEXTERNAL_PLAYBACK_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILUA::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: TWITTER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: INAVIEXTRAS_INDEX_SERVICE::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IAUTH_HTTP_CLIENT::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: INAVIEXTRAS_BINARY_CONNECT::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: INAVIEXTRAS_BINARY_CONNECT::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ISERVICE_HTTP_COMMUNICATOR_FACTORY::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IFIRST_USE_MODULE::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: INAVIEXTRAS_CONNECTION::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHUFFMANDECODER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IHUFFMANENCODER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IDIME::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IFILE_PROBLEM_REPORTER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: DBLIB::DEM::IBILINEARDIFFDECODER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: DBLIB::DEM::IRESAMPLINGCOMPRESSOR::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: IDEVLOCK_KEYGENERATOR::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_SERVER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_MANAGER::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_APPLICATION::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_LANDMARK::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_CITYMAP::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_DATA::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_DEM::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_IGOMAP::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_PHONEME::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_POI::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_TMC::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_RCT::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_HISTORICALSPEED::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_HNR::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_TRUCKINFO::NAME()
[18:52:23(000)            repo  debug -                               ] Registering Factory: ILICENSE_DISTRIBUTOR_DRIVERALERT::NAME()
